<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.05.20;00:00:00;128.219;128.227;128.200;128.227;49;0;45
2022.05.20;00:10:00;128.227;128.228;128.200;128.226;115;0;45
2022.05.20;00:20:00;128.214;128.227;128.182;128.215;84;0;38
2022.05.20;00:30:00;128.215;128.230;128.175;128.194;92;0;26
2022.05.20;00:40:00;128.194;128.203;128.179;128.196;66;0;48
2022.05.20;00:50:00;128.212;128.224;128.179;128.217;42;0;21
2022.05.20;01:00:00;128.217;128.219;128.175;128.185;157;0;10
2022.05.20;01:10:00;128.185;128.221;128.178;128.204;213;0;10
2022.05.20;01:20:00;128.205;128.221;128.190;128.203;278;0;10
2022.05.20;01:30:00;128.203;128.235;128.197;128.227;260;0;10
2022.05.20;01:40:00;128.227;128.235;128.190;128.211;469;0;10
2022.05.20;01:50:00;128.212;128.221;128.146;128.167;343;0;10
2022.05.20;02:00:00;128.168;128.182;128.143;128.172;144;0;3
2022.05.20;02:10:00;128.172;128.197;128.157;128.179;133;0;3
2022.05.20;02:20:00;128.179;128.201;128.162;128.179;341;0;3
2022.05.20;02:30:00;128.180;128.197;128.170;128.186;622;0;3
2022.05.20;02:40:00;128.187;128.193;128.155;128.155;411;0;3
2022.05.20;02:50:00;128.155;128.204;128.147;128.177;654;0;1
2022.05.20;03:00:00;128.177;128.192;128.123;128.134;659;0;0
2022.05.20;03:10:00;128.130;128.219;128.113;128.207;590;0;1
2022.05.20;03:20:00;128.206;128.211;128.176;128.178;263;0;3
2022.05.20;03:30:00;128.178;128.188;128.163;128.171;419;0;2
2022.05.20;03:40:00;128.170;128.231;128.167;128.230;637;0;3
2022.05.20;03:50:00;128.231;128.296;128.205;128.214;673;0;2
2022.05.20;04:00:00;128.215;128.250;128.159;128.233;461;0;1
2022.05.20;04:10:00;128.233;128.267;128.149;128.159;600;0;3
2022.05.20;04:20:00;128.159;128.200;128.140;128.175;577;0;3
2022.05.20;04:30:00;128.173;128.186;128.070;128.085;1101;0;2
2022.05.20;04:40:00;128.082;128.157;128.069;128.152;528;0;3
2022.05.20;04:50:00;128.152;128.177;128.130;128.158;643;0;3
2022.05.20;05:00:00;128.157;128.302;128.153;128.287;575;0;0
2022.05.20;05:10:00;128.287;128.348;128.254;128.274;532;0;3
2022.05.20;05:20:00;128.274;128.283;128.229;128.234;353;0;3
2022.05.20;05:30:00;128.234;128.286;128.228;128.241;378;0;3
2022.05.20;05:40:00;128.242;128.262;128.214;128.221;518;0;3
2022.05.20;05:50:00;128.222;128.277;128.221;128.275;743;0;3
2022.05.20;06:00:00;128.276;128.306;128.270;128.288;533;0;2
2022.05.20;06:10:00;128.288;128.309;128.263;128.270;539;0;1
2022.05.20;06:20:00;128.270;128.300;128.265;128.287;484;0;1
2022.05.20;06:30:00;128.287;128.293;128.258;128.265;473;0;3
2022.05.20;06:40:00;128.264;128.322;128.263;128.320;380;0;0
2022.05.20;06:50:00;128.319;128.337;128.306;128.325;507;0;0
2022.05.20;07:00:00;128.325;128.344;128.262;128.268;630;0;0
2022.05.20;07:10:00;128.267;128.270;128.188;128.188;558;0;2
2022.05.20;07:20:00;128.188;128.199;128.106;128.117;266;0;2
2022.05.20;07:30:00;128.117;128.175;128.117;128.160;158;0;2
2022.05.20;07:40:00;128.160;128.174;128.131;128.137;168;0;2
2022.05.20;07:50:00;128.138;128.145;128.111;128.128;138;0;2
2022.05.20;08:00:00;128.128;128.178;128.111;128.143;323;0;2
2022.05.20;08:10:00;128.147;128.150;128.098;128.098;663;0;0
2022.05.20;08:20:00;128.096;128.140;128.042;128.119;691;0;0
2022.05.20;08:30:00;128.121;128.122;127.985;128.006;690;0;0
2022.05.20;08:40:00;128.006;128.023;127.978;128.019;615;0;2
2022.05.20;08:50:00;128.020;128.038;127.982;128.031;599;0;0
2022.05.20;09:00:00;128.031;128.072;127.990;127.990;688;0;2
2022.05.20;09:10:00;127.988;128.024;127.952;127.986;716;0;2
2022.05.20;09:20:00;127.986;128.065;127.971;128.052;692;0;2
2022.05.20;09:30:00;128.048;128.054;127.988;128.022;823;0;1
2022.05.20;09:40:00;128.022;128.039;127.975;128.019;1118;0;2
2022.05.20;09:50:00;128.020;128.057;128.003;128.023;1111;0;1
2022.05.20;10:00:00;128.024;128.047;127.973;128.000;1463;0;1
2022.05.20;10:10:00;128.001;128.015;127.928;127.985;1229;0;0
2022.05.20;10:20:00;127.985;128.073;127.971;128.055;920;0;0
2022.05.20;10:30:00;128.055;128.076;127.924;127.975;1127;0;0
2022.05.20;10:40:00;127.976;127.990;127.901;127.911;1055;0;0
2022.05.20;10:50:00;127.910;127.970;127.880;127.955;917;0;0
2022.05.20;11:00:00;127.955;128.028;127.951;127.992;829;0;0
2022.05.20;11:10:00;127.992;128.029;127.967;127.993;992;0;1
2022.05.20;11:20:00;127.993;128.008;127.931;127.935;809;0;0
2022.05.20;11:30:00;127.935;127.966;127.905;127.906;869;0;0
2022.05.20;11:40:00;127.906;127.912;127.863;127.900;531;0;2
2022.05.20;11:50:00;127.900;127.913;127.863;127.896;713;0;0
2022.05.20;12:00:00;127.895;127.920;127.805;127.824;523;0;0
2022.05.20;12:10:00;127.825;127.834;127.782;127.784;598;0;0
2022.05.20;12:20:00;127.784;127.840;127.783;127.814;616;0;0
2022.05.20;12:30:00;127.814;127.839;127.798;127.821;561;0;0
2022.05.20;12:40:00;127.821;127.864;127.793;127.794;524;0;0
2022.05.20;12:50:00;127.794;127.813;127.764;127.808;600;0;0
2022.05.20;13:00:00;127.809;127.853;127.772;127.777;692;0;0
2022.05.20;13:10:00;127.777;127.838;127.769;127.816;601;0;0
2022.05.20;13:20:00;127.817;127.836;127.775;127.783;703;0;0
2022.05.20;13:30:00;127.780;127.842;127.776;127.803;433;0;0
2022.05.20;13:40:00;127.803;127.817;127.781;127.794;531;0;0
2022.05.20;13:50:00;127.794;127.853;127.784;127.847;554;0;0
2022.05.20;14:00:00;127.848;127.935;127.846;127.935;588;0;0
2022.05.20;14:10:00;127.935;127.957;127.892;127.899;403;0;0
2022.05.20;14:20:00;127.899;127.951;127.890;127.917;395;0;1
2022.05.20;14:30:00;127.917;127.926;127.869;127.909;385;0;0
2022.05.20;14:40:00;127.910;127.912;127.854;127.874;453;0;0
2022.05.20;14:50:00;127.874;127.951;127.833;127.947;682;0;0
2022.05.20;15:00:00;127.947;127.951;127.834;127.852;688;0;0
2022.05.20;15:10:00;127.852;127.960;127.817;127.934;626;0;0
2022.05.20;15:20:00;127.934;127.983;127.910;127.954;845;0;0
2022.05.20;15:30:00;127.954;128.025;127.917;127.935;536;0;0
2022.05.20;15:40:00;127.932;127.975;127.889;127.941;782;0;0
2022.05.20;15:50:00;127.941;127.999;127.903;127.958;744;0;0
2022.05.20;16:00:00;127.958;128.026;127.941;128.024;897;0;0
2022.05.20;16:10:00;128.024;128.029;127.964;127.990;725;0;0
2022.05.20;16:20:00;127.989;127.991;127.910;127.964;911;0;0
2022.05.20;16:30:00;127.963;128.050;127.919;127.973;1926;0;0
2022.05.20;16:40:00;127.971;128.042;127.886;128.031;2058;0;0
2022.05.20;16:50:00;128.031;128.065;127.992;128.032;1684;0;0
2022.05.20;17:00:00;128.032;128.192;128.002;128.181;1632;0;0
2022.05.20;17:10:00;128.182;128.182;128.006;128.075;1501;0;0
2022.05.20;17:20:00;128.074;128.158;128.074;128.150;1403;0;0
2022.05.20;17:30:00;128.150;128.151;128.066;128.129;1349;0;0
2022.05.20;17:40:00;128.128;128.216;128.118;128.159;1004;0;0
2022.05.20;17:50:00;128.159;128.327;128.155;128.278;1318;0;0
2022.05.20;18:00:00;128.277;128.360;128.275;128.348;1033;0;0
2022.05.20;18:10:00;128.348;128.452;128.343;128.413;1122;0;0
2022.05.20;18:20:00;128.415;128.450;128.354;128.392;915;0;0
2022.05.20;18:30:00;128.391;128.446;128.294;128.389;948;0;1
2022.05.20;18:40:00;128.388;128.405;128.304;128.339;1352;0;0
2022.05.20;18:50:00;128.339;128.396;128.305;128.379;1305;0;0
2022.05.20;19:00:00;128.383;128.493;128.359;128.482;1229;0;0
2022.05.20;19:10:00;128.481;128.524;128.329;128.369;1511;0;0
2022.05.20;19:20:00;128.367;128.407;128.328;128.380;1286;0;1
2022.05.20;19:30:00;128.380;128.466;128.351;128.451;1027;0;0
2022.05.20;19:40:00;128.451;128.500;128.415;128.440;1258;0;0
2022.05.20;19:50:00;128.442;128.458;128.383;128.429;1617;0;0
2022.05.20;20:00:00;128.429;128.497;128.418;128.479;1314;0;2
2022.05.20;20:10:00;128.481;128.499;128.453;128.488;1105;0;1
2022.05.20;20:20:00;128.488;128.585;128.444;128.570;960;0;0
2022.05.20;20:30:00;128.571;128.571;128.382;128.465;1306;0;0
2022.05.20;20:40:00;128.463;128.469;128.358;128.430;1097;0;0
2022.05.20;20:50:00;128.431;128.508;128.393;128.471;1463;0;0
2022.05.20;21:00:00;128.471;128.681;128.447;128.565;1321;0;0
2022.05.20;21:10:00;128.565;128.655;128.525;128.608;1622;0;1
2022.05.20;21:20:00;128.607;128.646;128.566;128.606;1212;0;0
2022.05.20;21:30:00;128.607;128.676;128.602;128.629;1097;0;0
2022.05.20;21:40:00;128.629;128.629;128.505;128.526;1435;0;1
2022.05.20;21:50:00;128.526;128.549;128.449;128.492;1381;0;0
2022.05.20;22:00:00;128.493;128.545;128.448;128.542;1211;0;2
2022.05.20;22:10:00;128.542;128.566;128.492;128.494;1151;0;2
2022.05.20;22:20:00;128.494;128.514;128.394;128.418;1287;0;2
2022.05.20;22:30:00;128.422;128.456;128.311;128.358;1357;0;2
2022.05.20;22:40:00;128.357;128.368;128.281;128.287;1373;0;2
2022.05.20;22:50:00;128.286;128.359;128.285;128.323;978;0;0
2022.05.20;23:00:00;128.322;128.369;128.285;128.361;431;0;8
2022.05.20;23:10:00;128.361;128.375;128.323;128.332;242;0;8
2022.05.20;23:20:00;128.332;128.343;128.303;128.314;215;0;8
2022.05.20;23:30:00;128.315;128.368;128.310;128.349;208;0;10
2022.05.20;23:40:00;128.349;128.372;128.320;128.332;240;0;8
2022.05.20;23:50:00;128.338;128.345;128.315;128.316;90;0;10
2022.05.23;00:00:00;128.291;128.386;128.291;128.378;16;0;109
2022.05.23;00:10:00;128.386;128.417;128.322;128.388;64;0;62
2022.05.23;00:20:00;128.395;128.395;128.359;128.375;39;0;42
2022.05.23;00:30:00;128.375;128.387;128.339;128.355;37;0;37
2022.05.23;00:40:00;128.355;128.368;128.339;128.361;50;0;46
2022.05.23;00:50:00;128.361;128.367;128.354;128.367;80;0;49
2022.05.23;01:00:00;128.321;128.321;128.247;128.256;276;0;10
2022.05.23;01:10:00;128.255;128.284;128.249;128.267;364;0;10
2022.05.23;01:20:00;128.267;128.286;128.260;128.267;533;0;7
2022.05.23;01:30:00;128.269;128.271;128.206;128.207;315;0;10
2022.05.23;01:40:00;128.207;128.208;128.173;128.183;277;0;10
2022.05.23;01:50:00;128.183;128.238;128.161;128.238;388;0;7
2022.05.23;02:00:00;128.238;128.253;128.169;128.178;463;0;1
2022.05.23;02:10:00;128.179;128.201;128.158;128.189;437;0;1
2022.05.23;02:20:00;128.189;128.195;128.116;128.126;303;0;1
2022.05.23;02:30:00;128.124;128.172;128.119;128.136;392;0;1
2022.05.23;02:40:00;128.140;128.153;128.118;128.122;504;0;0
2022.05.23;02:50:00;128.121;128.163;128.116;128.159;614;0;1
2022.05.23;03:00:00;128.160;128.184;128.128;128.176;849;0;1
2022.05.23;03:10:00;128.180;128.188;128.100;128.103;876;0;2
2022.05.23;03:20:00;128.104;128.114;128.031;128.033;908;0;1
2022.05.23;03:30:00;128.033;128.051;128.002;128.032;719;0;1
2022.05.23;03:40:00;128.032;128.053;128.009;128.009;812;0;3
2022.05.23;03:50:00;128.009;128.065;128.002;128.026;731;0;1
2022.05.23;04:00:00;128.026;128.051;128.008;128.009;755;0;1
2022.05.23;04:10:00;128.011;128.013;127.940;127.951;573;0;0
2022.05.23;04:20:00;127.952;127.963;127.921;127.927;673;0;1
2022.05.23;04:30:00;127.926;128.011;127.926;127.956;904;0;1
2022.05.23;04:40:00;127.956;128.040;127.953;128.018;891;0;1
2022.05.23;04:50:00;128.018;128.078;128.003;128.061;790;0;0
2022.05.23;05:00:00;128.062;128.127;128.043;128.125;856;0;3
2022.05.23;05:10:00;128.124;128.125;128.080;128.098;643;0;1
2022.05.23;05:20:00;128.099;128.110;128.059;128.093;455;0;1
2022.05.23;05:30:00;128.093;128.114;128.010;128.016;515;0;3
2022.05.23;05:40:00;128.015;128.069;127.999;128.059;361;0;3
2022.05.23;05:50:00;128.060;128.070;128.006;128.006;572;0;3
2022.05.23;06:00:00;128.005;128.005;127.922;127.926;333;0;3
2022.05.23;06:10:00;127.922;128.004;127.920;128.002;447;0;3
2022.05.23;06:20:00;128.002;128.030;127.998;128.028;845;0;3
2022.05.23;06:30:00;128.028;128.065;128.006;128.050;680;0;3
2022.05.23;06:40:00;128.051;128.051;128.009;128.011;574;0;3
2022.05.23;06:50:00;128.005;128.005;127.971;127.989;329;0;2
2022.05.23;07:00:00;127.991;128.021;127.989;127.993;330;0;2
2022.05.23;07:10:00;127.993;127.997;127.962;127.992;555;0;0
2022.05.23;07:20:00;127.991;128.021;127.984;127.995;353;0;2
2022.05.23;07:30:00;127.995;128.011;127.972;127.992;247;0;0
2022.05.23;07:40:00;127.988;128.039;127.979;128.036;143;0;1
2022.05.23;07:50:00;128.032;128.036;128.007;128.021;168;0;2
2022.05.23;08:00:00;128.021;128.066;128.009;128.011;555;0;2
2022.05.23;08:10:00;128.010;128.050;127.996;128.032;253;0;2
2022.05.23;08:20:00;128.033;128.046;128.016;128.044;366;0;1
2022.05.23;08:30:00;128.044;128.051;128.015;128.021;401;0;0
2022.05.23;08:40:00;128.020;128.031;127.829;127.851;758;0;0
2022.05.23;08:50:00;127.856;127.935;127.831;127.932;783;0;2
2022.05.23;09:00:00;127.932;127.952;127.874;127.910;747;0;2
2022.05.23;09:10:00;127.911;127.951;127.842;127.854;639;0;2
2022.05.23;09:20:00;127.854;127.989;127.845;127.959;450;0;2
2022.05.23;09:30:00;127.959;127.969;127.875;127.912;471;0;0
2022.05.23;09:40:00;127.912;127.918;127.842;127.888;438;0;0
2022.05.23;09:50:00;127.888;127.901;127.831;127.879;334;0;2
2022.05.23;10:00:00;127.879;127.967;127.867;127.893;590;0;2
2022.05.23;10:10:00;127.893;127.944;127.859;127.875;755;0;1
2022.05.23;10:20:00;127.875;127.909;127.849;127.897;781;0;2
2022.05.23;10:30:00;127.900;127.927;127.851;127.900;718;0;1
2022.05.23;10:40:00;127.900;127.971;127.899;127.910;855;0;0
2022.05.23;10:50:00;127.911;127.911;127.862;127.885;844;0;1
2022.05.23;11:00:00;127.884;127.936;127.782;127.914;986;0;0
2022.05.23;11:10:00;127.914;127.966;127.899;127.938;1352;0;0
2022.05.23;11:20:00;127.938;127.942;127.870;127.891;1284;0;0
2022.05.23;11:30:00;127.892;128.051;127.892;128.021;904;0;0
2022.05.23;11:40:00;128.021;128.029;127.957;127.968;1133;0;0
2022.05.23;11:50:00;127.968;128.034;127.953;127.990;962;0;0
2022.05.23;12:00:00;127.990;128.043;127.938;127.960;1149;0;0
2022.05.23;12:10:00;127.960;127.976;127.886;127.892;1174;0;0
2022.05.23;12:20:00;127.890;127.914;127.838;127.839;1007;0;0
2022.05.23;12:30:00;127.838;127.883;127.830;127.846;915;0;1
2022.05.23;12:40:00;127.847;127.881;127.812;127.873;866;0;1
2022.05.23;12:50:00;127.873;127.895;127.860;127.872;666;0;0
2022.05.23;13:00:00;127.871;127.938;127.869;127.906;648;0;0
2022.05.23;13:10:00;127.906;127.933;127.879;127.929;747;0;0
2022.05.23;13:20:00;127.927;127.947;127.895;127.896;709;0;0
2022.05.23;13:30:00;127.894;127.894;127.830;127.830;512;0;0
2022.05.23;13:40:00;127.827;127.842;127.797;127.809;632;0;0
2022.05.23;13:50:00;127.809;127.812;127.730;127.731;549;0;0
2022.05.23;14:00:00;127.729;127.778;127.728;127.748;929;0;0
2022.05.23;14:10:00;127.748;127.819;127.744;127.811;600;0;0
2022.05.23;14:20:00;127.811;127.851;127.801;127.847;597;0;0
2022.05.23;14:30:00;127.847;127.919;127.844;127.902;548;0;0
2022.05.23;14:40:00;127.901;127.913;127.863;127.883;610;0;0
2022.05.23;14:50:00;127.884;127.887;127.834;127.834;835;0;0
2022.05.23;15:00:00;127.834;127.841;127.799;127.822;788;0;0
2022.05.23;15:10:00;127.821;127.870;127.808;127.862;571;0;0
2022.05.23;15:20:00;127.862;127.912;127.800;127.912;873;0;0
2022.05.23;15:30:00;127.912;127.969;127.900;127.914;730;0;0
2022.05.23;15:40:00;127.914;127.949;127.884;127.942;767;0;0
2022.05.23;15:50:00;127.940;127.953;127.882;127.928;876;0;0
2022.05.23;16:00:00;127.929;127.945;127.900;127.918;835;0;0
2022.05.23;16:10:00;127.918;127.935;127.864;127.891;724;0;0
2022.05.23;16:20:00;127.892;127.935;127.883;127.906;717;0;0
2022.05.23;16:30:00;127.907;128.002;127.891;128.002;1460;0;0
2022.05.23;16:40:00;128.002;128.016;127.876;127.879;1606;0;0
2022.05.23;16:50:00;127.879;127.900;127.802;127.886;1305;0;0
2022.05.23;17:00:00;127.884;128.038;127.880;127.953;1549;0;0
2022.05.23;17:10:00;127.953;127.977;127.712;127.736;1518;0;2
2022.05.23;17:20:00;127.736;127.823;127.707;127.707;1686;0;0
2022.05.23;17:30:00;127.706;127.765;127.703;127.708;1637;0;0
2022.05.23;17:40:00;127.708;127.778;127.666;127.775;1299;0;0
2022.05.23;17:50:00;127.775;127.853;127.717;127.829;1751;0;0
2022.05.23;18:00:00;127.828;127.862;127.749;127.828;1259;0;0
2022.05.23;18:10:00;127.827;127.835;127.713;127.735;1091;0;0
2022.05.23;18:20:00;127.736;127.781;127.725;127.738;1369;0;0
2022.05.23;18:30:00;127.738;127.771;127.722;127.757;1241;0;0
2022.05.23;18:40:00;127.756;127.867;127.755;127.836;898;0;0
2022.05.23;18:50:00;127.837;127.868;127.813;127.852;1143;0;0
2022.05.23;19:00:00;127.853;127.863;127.814;127.833;810;0;0
2022.05.23;19:10:00;127.834;127.916;127.823;127.876;601;0;0
2022.05.23;19:20:00;127.875;127.901;127.849;127.882;751;0;0
2022.05.23;19:30:00;127.882;127.913;127.857;127.859;705;0;0
2022.05.23;19:40:00;127.859;127.915;127.853;127.896;621;0;0
2022.05.23;19:50:00;127.895;127.978;127.887;127.934;759;0;0
2022.05.23;20:00:00;127.933;127.991;127.933;127.959;630;0;0
2022.05.23;20:10:00;127.958;128.038;127.951;128.028;578;0;0
2022.05.23;20:20:00;128.028;128.080;127.976;127.983;414;0;1
2022.05.23;20:30:00;127.983;127.997;127.919;127.940;379;0;2
2022.05.23;20:40:00;127.938;127.957;127.910;127.927;732;0;0
2022.05.23;20:50:00;127.927;127.943;127.884;127.884;453;0;0
2022.05.23;21:00:00;127.884;127.900;127.854;127.868;730;0;0
2022.05.23;21:10:00;127.869;127.873;127.819;127.835;596;0;0
2022.05.23;21:20:00;127.835;127.841;127.805;127.814;370;0;0
2022.05.23;21:30:00;127.816;127.825;127.775;127.791;364;0;0
2022.05.23;21:40:00;127.791;127.791;127.719;127.765;510;0;0
2022.05.23;21:50:00;127.765;127.819;127.757;127.814;423;0;2
2022.05.23;22:00:00;127.816;127.824;127.717;127.737;284;0;0
2022.05.23;22:10:00;127.738;127.819;127.731;127.785;369;0;2
2022.05.23;22:20:00;127.786;127.819;127.760;127.802;489;0;0
2022.05.23;22:30:00;127.801;127.802;127.751;127.785;725;0;0
2022.05.23;22:40:00;127.785;127.815;127.775;127.794;684;0;0
2022.05.23;22:50:00;127.789;127.798;127.742;127.750;712;0;0
2022.05.23;23:00:00;127.750;127.755;127.714;127.714;309;0;6
2022.05.23;23:10:00;127.713;127.728;127.702;127.717;153;0;7
2022.05.23;23:20:00;127.717;127.728;127.707;127.725;122;0;8
2022.05.23;23:30:00;127.724;127.742;127.722;127.726;140;0;9
2022.05.23;23:40:00;127.726;127.729;127.688;127.703;222;0;7
2022.05.23;23:50:00;127.703;127.703;127.649;127.649;151;0;9
2022.05.24;00:00:00;127.648;127.678;127.613;127.643;56;0;58
2022.05.24;00:10:00;127.643;127.663;127.597;127.649;47;0;51
2022.05.24;00:20:00;127.640;127.656;127.634;127.648;55;0;58
2022.05.24;00:30:00;127.649;127.677;127.642;127.654;31;0;51
2022.05.24;00:40:00;127.662;127.667;127.654;127.664;34;0;41
2022.05.24;00:50:00;127.666;127.686;127.615;127.686;68;0;26
2022.05.24;01:00:00;127.684;127.768;127.651;127.761;281;0;10
2022.05.24;01:10:00;127.761;127.770;127.707;127.756;184;0;10
2022.05.24;01:20:00;127.756;127.783;127.748;127.760;193;0;10
2022.05.24;01:30:00;127.762;127.767;127.753;127.760;248;0;19
2022.05.24;01:40:00;127.760;127.784;127.753;127.784;187;0;11
2022.05.24;01:50:00;127.783;127.859;127.783;127.856;227;0;10
2022.05.24;02:00:00;127.855;127.882;127.838;127.867;527;0;3
2022.05.24;02:10:00;127.867;127.918;127.864;127.907;487;0;3
2022.05.24;02:20:00;127.907;127.923;127.894;127.919;407;0;3
2022.05.24;02:30:00;127.917;127.941;127.908;127.913;569;0;3
2022.05.24;02:40:00;127.912;127.912;127.856;127.858;514;0;3
2022.05.24;02:50:00;127.864;127.898;127.855;127.879;496;0;3
2022.05.24;03:00:00;127.878;127.963;127.868;127.938;835;0;3
2022.05.24;03:10:00;127.938;127.962;127.882;127.944;512;0;3
2022.05.24;03:20:00;127.944;127.978;127.938;127.973;485;0;1
2022.05.24;03:30:00;127.973;127.979;127.921;127.954;569;0;2
2022.05.24;03:40:00;127.953;127.984;127.941;127.964;538;0;0
2022.05.24;03:50:00;127.965;128.033;127.947;128.012;414;0;3
2022.05.24;04:00:00;128.009;128.052;127.999;128.017;379;0;3
2022.05.24;04:10:00;128.018;128.034;127.990;127.995;785;0;3
2022.05.24;04:20:00;127.994;128.000;127.925;127.976;550;0;3
2022.05.24;04:30:00;127.976;128.020;127.969;127.975;724;0;0
2022.05.24;04:40:00;127.976;127.977;127.921;127.952;655;0;1
2022.05.24;04:50:00;127.952;128.008;127.932;127.988;634;0;3
2022.05.24;05:00:00;127.987;128.032;127.984;128.029;456;0;3
2022.05.24;05:10:00;128.029;128.080;127.992;128.069;422;0;3
2022.05.24;05:20:00;128.070;128.081;128.045;128.045;454;0;1
2022.05.24;05:30:00;128.044;128.058;128.024;128.033;496;0;3
2022.05.24;05:40:00;128.033;128.049;128.002;128.036;462;0;3
2022.05.24;05:50:00;128.035;128.050;128.027;128.040;356;0;2
2022.05.24;06:00:00;128.040;128.098;128.016;128.076;473;0;0
2022.05.24;06:10:00;128.077;128.085;128.041;128.048;362;0;0
2022.05.24;06:20:00;128.046;128.074;128.039;128.057;346;0;3
2022.05.24;06:30:00;128.057;128.075;128.040;128.070;380;0;1
2022.05.24;06:40:00;128.070;128.073;128.036;128.038;283;0;1
2022.05.24;06:50:00;128.039;128.055;128.012;128.023;380;0;0
2022.05.24;07:00:00;128.019;128.043;128.016;128.028;309;0;0
2022.05.24;07:10:00;128.032;128.067;128.030;128.051;372;0;0
2022.05.24;07:20:00;128.051;128.071;128.044;128.068;291;0;0
2022.05.24;07:30:00;128.071;128.074;128.052;128.068;228;0;0
2022.05.24;07:40:00;128.066;128.102;128.056;128.102;263;0;1
2022.05.24;07:50:00;128.103;128.132;128.089;128.096;320;0;1
2022.05.24;08:00:00;128.096;128.104;128.045;128.048;402;0;0
2022.05.24;08:10:00;128.040;128.101;128.033;128.055;490;0;2
2022.05.24;08:20:00;128.056;128.090;128.042;128.078;422;0;0
2022.05.24;08:30:00;128.079;128.085;128.018;128.061;683;0;1
2022.05.24;08:40:00;128.063;128.121;128.059;128.105;621;0;2
2022.05.24;08:50:00;128.105;128.121;128.039;128.041;597;0;0
2022.05.24;09:00:00;128.042;128.062;128.011;128.038;840;0;1
2022.05.24;09:10:00;128.038;128.049;127.987;128.009;685;0;0
2022.05.24;09:20:00;128.010;128.075;127.992;128.056;632;0;0
2022.05.24;09:30:00;128.057;128.132;128.026;128.126;859;0;1
2022.05.24;09:40:00;128.127;128.132;128.039;128.049;1006;0;2
2022.05.24;09:50:00;128.050;128.050;127.952;128.000;1088;0;1
2022.05.24;10:00:00;127.999;128.001;127.864;127.903;1573;0;0
2022.05.24;10:10:00;127.904;127.907;127.805;127.884;1060;0;2
2022.05.24;10:20:00;127.884;127.917;127.829;127.852;1014;0;1
2022.05.24;10:30:00;127.852;127.870;127.811;127.849;902;0;2
2022.05.24;10:40:00;127.849;127.926;127.838;127.926;619;0;1
2022.05.24;10:50:00;127.925;127.928;127.828;127.830;595;0;2
2022.05.24;11:00:00;127.832;127.895;127.814;127.887;577;0;2
2022.05.24;11:10:00;127.888;127.893;127.802;127.856;482;0;2
2022.05.24;11:20:00;127.856;127.866;127.789;127.845;763;0;2
2022.05.24;11:30:00;127.845;127.928;127.838;127.906;959;0;0
2022.05.24;11:40:00;127.906;128.002;127.896;127.995;651;0;0
2022.05.24;11:50:00;128.000;128.103;127.995;128.060;676;0;2
2022.05.24;12:00:00;128.060;128.082;128.008;128.013;277;0;2
2022.05.24;12:10:00;128.013;128.020;127.950;127.974;275;0;2
2022.05.24;12:20:00;127.974;128.010;127.942;127.992;320;0;2
2022.05.24;12:30:00;127.992;128.038;127.977;127.994;472;0;0
2022.05.24;12:40:00;127.993;128.046;127.992;128.044;243;0;0
2022.05.24;12:50:00;128.043;128.082;128.011;128.020;519;0;0
2022.05.24;13:00:00;128.020;128.032;127.923;127.939;539;0;2
2022.05.24;13:10:00;127.938;127.980;127.934;127.968;488;0;0
2022.05.24;13:20:00;127.968;127.988;127.943;127.975;549;0;0
2022.05.24;13:30:00;127.975;127.981;127.933;127.950;611;0;0
2022.05.24;13:40:00;127.949;127.950;127.881;127.901;723;0;1
2022.05.24;13:50:00;127.901;127.927;127.874;127.874;582;0;0
2022.05.24;14:00:00;127.874;127.886;127.846;127.861;749;0;0
2022.05.24;14:10:00;127.861;127.899;127.855;127.863;669;0;0
2022.05.24;14:20:00;127.861;127.885;127.834;127.848;542;0;0
2022.05.24;14:30:00;127.848;127.870;127.823;127.866;655;0;0
2022.05.24;14:40:00;127.866;127.917;127.851;127.905;724;0;0
2022.05.24;14:50:00;127.905;127.947;127.895;127.930;833;0;0
2022.05.24;15:00:00;127.929;127.970;127.911;127.967;775;0;0
2022.05.24;15:10:00;127.966;128.002;127.917;127.961;679;0;0
2022.05.24;15:20:00;127.958;128.000;127.951;127.985;758;0;0
2022.05.24;15:30:00;127.983;127.997;127.906;127.917;685;0;0
2022.05.24;15:40:00;127.917;127.945;127.848;127.850;604;0;0
2022.05.24;15:50:00;127.850;127.934;127.812;127.895;612;0;0
2022.05.24;16:00:00;127.896;127.978;127.893;127.961;859;0;0
2022.05.24;16:10:00;127.960;127.961;127.896;127.934;800;0;0
2022.05.24;16:20:00;127.934;128.013;127.923;127.977;631;0;0
2022.05.24;16:30:00;127.977;128.097;127.933;128.051;1609;0;0
2022.05.24;16:40:00;128.050;128.084;127.977;128.011;1534;0;0
2022.05.24;16:50:00;128.011;128.056;127.982;128.007;1249;0;0
2022.05.24;17:00:00;128.007;128.255;127.983;128.250;1615;0;0
2022.05.24;17:10:00;128.253;128.571;128.252;128.548;1613;0;0
2022.05.24;17:20:00;128.548;128.549;128.408;128.453;1885;0;0
2022.05.24;17:30:00;128.453;128.517;128.398;128.442;1660;0;0
2022.05.24;17:40:00;128.442;128.576;128.433;128.562;1442;0;0
2022.05.24;17:50:00;128.562;128.624;128.536;128.568;1570;0;0
