<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.06.03;04:00:00;0.65617;0.65633;0.65593;0.65619;324;0;10
2022.06.03;04:10:00;0.65619;0.65625;0.65533;0.65555;268;0;9
2022.06.03;04:20:00;0.65555;0.65568;0.65538;0.65543;238;0;8
2022.06.03;04:30:00;0.65543;0.65567;0.65537;0.65559;364;0;9
2022.06.03;04:40:00;0.65559;0.65602;0.65559;0.65571;291;0;8
2022.06.03;04:50:00;0.65571;0.65580;0.65547;0.65547;269;0;7
2022.06.03;05:00:00;0.65546;0.65547;0.65502;0.65506;219;0;6
2022.06.03;05:10:00;0.65507;0.65576;0.65505;0.65567;220;0;9
2022.06.03;05:20:00;0.65566;0.65589;0.65553;0.65568;192;0;6
2022.06.03;05:30:00;0.65568;0.65582;0.65538;0.65551;177;0;6
2022.06.03;05:40:00;0.65551;0.65574;0.65531;0.65547;253;0;8
2022.06.03;05:50:00;0.65548;0.65581;0.65540;0.65554;252;0;8
2022.06.03;06:00:00;0.65554;0.65571;0.65540;0.65550;244;0;8
2022.06.03;06:10:00;0.65550;0.65551;0.65525;0.65540;246;0;9
2022.06.03;06:20:00;0.65539;0.65565;0.65538;0.65551;151;0;8
2022.06.03;06:30:00;0.65551;0.65561;0.65533;0.65558;168;0;8
2022.06.03;06:40:00;0.65558;0.65559;0.65536;0.65554;221;0;8
2022.06.03;06:50:00;0.65555;0.65566;0.65546;0.65553;154;0;6
2022.06.03;07:00:00;0.65553;0.65559;0.65536;0.65552;157;0;3
2022.06.03;07:10:00;0.65552;0.65574;0.65540;0.65558;187;0;3
2022.06.03;07:20:00;0.65558;0.65570;0.65537;0.65552;151;0;1
2022.06.03;07:30:00;0.65553;0.65575;0.65539;0.65552;112;0;3
2022.06.03;07:40:00;0.65553;0.65572;0.65551;0.65557;171;0;3
2022.06.03;07:50:00;0.65557;0.65557;0.65524;0.65531;266;0;2
2022.06.03;08:00:00;0.65531;0.65565;0.65521;0.65537;218;0;3
2022.06.03;08:10:00;0.65537;0.65541;0.65513;0.65536;195;0;3
